operateur,filiere,annee,code_region,region,code_conso,secteur,nb_sites,conso_totale,conso_moyenne
Enedis,Electricité,2019,11,Île-de-France,ENT,TERTIAIRE,261,60736.3892101904,232.706472069695
Enedis,Electricité,2019,11,Île-de-France,PRO,AGRICULTURE,3645,41759.6090449621,11.4566828655589
Enedis,Electricité,2019,11,Île-de-France,PRO,INCONNU,147337,1393320.37202824,9.45669025450661
Enedis,Electricité,2019,11,Île-de-France,PRO,INDUSTRIE,30181,348161.232532591,11.5357752404689
Enedis,Electricité,2019,11,Île-de-France,PRO,TERTIAIRE,557041,5264116.01949766,9.45014104796175
Enedis,Electricité,2019,11,Île-de-France,RES,RESIDENTIEL,5756053,22146242.5421255,3.84747022692903
Enedis,Electricité,2019,52,Pays de la Loire,ENT,AGRICULTURE,3149,425563.347495859,135.14237773765
Enedis,Electricité,2019,52,Pays de la Loire,ENT,AGRICULTURE,17,2339.53086272301,137.619462513118
Enedis,Electricité,2019,52,Pays de la Loire,ENT,AGRICULTURE,19,9583.54188244198,504.396941181157
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INCONNU,96,78533.5516080157,818.057829250164
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,1,26.7751753522886,26.7751753522886
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,134,111859.697126954,834.773859156373
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,1545,2030182.73654936,1314.03413368891
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,63,80795.076270523,1282.46152810354
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,54,63479.2460798141,1175.54159407063
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,68,10019.8755656819,147.351111260028
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,67,23633.5082446085,352.738929024007
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,127,108262.508620081,852.460697795913
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,74,109597.05008198,1481.04121732405
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,151,105709.89028324,700.065498564503
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,11,7475.31024849473,679.573658954066
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,75,182755.273704917,2436.73698273223
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,29,31961.6612109971,1102.12624865507
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,287,492743.953935547,1716.87788827717
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,274,154193.0535651,562.748370675547
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,53,92145.0885506317,1738.58657642701
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,865,443962.30799619,513.251223116983
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,66,61792.7576010613,936.253903046383
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,83,99005.4148285002,1192.83632323494
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,231,168541.234699585,729.615734630238
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,134,165753.915937533,1236.96952192189
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,64,129635.017542817,2025.54714910652
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,153,72411.5848089016,473.278332084324
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,75,48448.7437622332,645.983250163109
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,397,204876.921679691,516.062775011816
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,248,20424.1861797157,82.3555894343375
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,213,27945.0224921402,131.197288695494
Enedis,Electricité,2019,52,Pays de la Loire,ENT,INDUSTRIE,897,70118.7839376835,78.1703276897252
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,224,28875.1717783287,128.907016867539
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,705,226892.94448732,321.833963811801
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,62,50764.8918578873,818.788578353021
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,199,143727.505826646,722.24877299822106
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,2,78.5996999189661,39.299849959483
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,777,79002.0067636795,101.67568438054
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,1469,382049.527712876,260.074559368874
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,2545,852778.100522903,335.079803741809
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,366,106538.094527992,291.087689967191
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,3,554.735030433192,184.911676811064
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,2,455.862819175302,227.931409587651
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,348,131943.704570888,379.148576353126
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,47,16185.8259430976,344.379275385055
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,1003,205765.503653164,205.150053492686
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,1113,174572.679889501,156.848768993262
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,41,8797.03323447033,214.561786206593
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,36,14578.4303571409,404.956398809469
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,8,1602.11811876174,200.264764845218
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,142,54611.1571917182,384.585614026184
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,84,47734.4496647729,568.267257913963
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,17,14753.4924620446,867.852497767329
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,474,108903.331700961,229.753864348019
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,84,20006.0847900346,238.167676071841
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,45,5286.38362862946,117.475191747321
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,1661,232326.899082228,139.871703240354
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,123,8590.03915560991,69.8377167122757
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,784,179517.171673368,228.975984277255
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,189,26205.7067261427,138.654532942554
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,55,39056.8886929164,710.125248962116
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,28,2909.16357778044,103.898699206444
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,34,3397.84225875247,99.9365370221315
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,13,1339.19202448598,103.014771114306
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,127,12749.4612425527,100.389458602777
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,11,1837.8338010378,167.075800094345
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,17,7711.70201490307,453.629530288416
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,15,2242.75092647092,149.516728431395
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,64,6437.58787520567,100.587310550089
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,212,54836.5876505405,258.663149295002
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,4666,583489.111590002,125.051245518646
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,1067,223053.37674916,209.047213448135
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,316,282413.765912802,893.714449091146
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,848,169784.043214006,200.217032091988
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,321,42740.8193499412,133.148969937512
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,48,5381.48837943579,112.114341238246
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,32,12473.859678282,389.808114946313
Enedis,Electricité,2019,52,Pays de la Loire,ENT,TERTIAIRE,21,12585.8175556914,599.324645509114
